iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x140ACB690,silk_PLC_conceal,,0x143527FC0,medium,2.336,0.407,3 shared rare constants; struct_sim=0.76,"void __fastcall(silk_decoder_state *psDec, silk_decoder_control *psDecCtrl, __int16 *frame, int arch)"
0x140E8FAE0,R_Umbra_ClearVisMask,,0x1421E3D30,medium,2.324,1.031,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.75,"void __fastcall(unsigned int sceneViewType, unsigned int viewInfoIndex)"
0x1407E7D60,OffsetHudElemY,,0x141CD0E10,medium,2.316,0.321,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.74,"float __usercall@<xmm0>(const hudelem_t *elem@<rcx>, const cg_hudelem_t *cghe@<rdx>, __int128 *__struct_ptr offsetY@<xmm2>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>)"
0x1402560F0,CG_SnapshotMP_UpdateOmnvars,,0x141F0A760,medium,2.316,0.452,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.74,"void __fastcall(LocalClientNum_t localClientNum, const CgSnapshotMP *snap, const CgSnapshotMP *nextSnap)"
0x141338D90,hkgpConvexHull::?0BuildConfig,,0x1438F3940,medium,2.3,1.28,2 shared rare constants; struct_sim=1.00,void __fastcall(hkgpConvexHull::BuildConfig *this)
0x141219690,mp_mul_2d,,0x1437B95A0,medium,2.294,0.499,2 shared rare constants; struct_sim=1.00,"int __fastcall(mp_int *a, int b, mp_int *c)"
0x141218DD0,mp_montgomery_calc_normalization,,0x1437B8AC0,medium,2.292,0.32,2 shared rare constants; struct_sim=0.99,"int __fastcall(mp_int *a, mp_int *b)"
0x140F217D0,hkMT19937RandomGenerator::generateNumbers,,0x142C13400,medium,2.292,0.79,2 shared rare constants; struct_sim=0.99,void __fastcall(hkMT19937RandomGenerator *this)
0x1407497A0,PM_Weapon_RestoreOffhandUnderbarrelMode,,0x1410BC0C0,medium,2.29,2.29,caller set overlaps: 2/4 mapped callers (jaccard 0.50); struct_sim=0.73,"void __fastcall(const BgWeaponMap *weaponMap, playerState_s *ps, const OffhandUnderbarrelModeData *offhandUnderbarrelModeData)"
0x140C80700,Online_VideoStreaming::SourceReaderCallback::QueryInterface,,0x142691030,medium,2.285,1.049,2 shared rare constants; struct_sim=0.99,"__int64 __fastcall(Online_VideoStreaming::SourceReaderCallback *this, const _GUID *iid, void **outInterface)"
0x1400F35D0,dwLogOnHSM_base::HSM_StateFunction_st_win_cross_auth,,0x141B038C0,medium,2.285,0.518,3 shared rare constants; struct_sim=0.72,"__int64 __fastcall(dwLogOnHSM_base *this, dwLogOnHSM_base::eHSMEvents event)"
0x140F64CC0,hkcdBspImpl::generateSplittingPlane,,0x1439CBE40,medium,2.285,1.072,2 shared rare constants; struct_sim=0.59,"void __usercall(const hkcdPlanarGeometry *geom@<rcx>, const hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant> *polygonIds@<rdx>, int numPolys@<r8d>, int numPlanes@<r9d>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, hkcdPlanarGeometryPlanesCollection *planeCollection, hkcdBspImpl::AlignedPlaneFinder *alignedPlaneFinder, const hkHandle<unsigned int,4294967295,hkcdPlanarSolid::AabbIdDiscriminant> *nodeAabbId, hkHandle<unsigned int,4294967295,hkcdPlanarSolid::AabbIdDiscriminant> *leftNodeAabbId, hkHandle<unsigned int,4294967295,hkcdPlanarSolid::AabbIdDiscriminant> *rightNodeAabbId, hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant> *splitPlaneIdOut, hkcdPlanarSolid::NodeStorage *nodeStorage)"
0x14118C470,T1_Load_Glyph,,0x1430C40A0,medium,2.279,0.278,2 shared rare constants; struct_sim=0.99,"__int64 __fastcall(FT_GlyphSlotRec_ *t1glyph, FT_SizeRec_ *t1size, unsigned int glyph_index, int load_flags)"
0x14108F000,$04$04$04$0BA::U?$Config::hknpGroupCollisionFilterBase::filterBodyPairs,,0x142E9D430,medium,2.266,0.679,2 shared rare constants; struct_sim=0.98,"__int64 __fastcall(hknpGroupCollisionFilterBase<hknpGroupCollisionFilterTypes::Config<5,5,5,16> > *this, const hknpWorld *world, hknpBodyIdPair *pairs, __int64 numPairs)"
0x140EA2EB0,Umbra::KDRankLUT::construct,,0x1429963B0,medium,2.263,0.39,3 shared rare constants; struct_sim=0.71,"void __fastcall(Umbra::KDRankLUT *this, const unsigned int *nodes)"
0x141113E20,?0hkpLinearParametricCurve,,0x143090860,medium,2.258,0.411,2 shared rare constants; struct_sim=0.97,void __fastcall(hkpLinearParametricCurve *this)
0x140262F80,CgVehicleSystemMP::FXTest,,0x141F16A00,medium,2.25,0.33,1 shared matched global; 2 shared rare constants; struct_sim=0.63,"void __usercall(CgVehicleSystemMP *this@<rcx>, const DObj *obj@<rdx>, centity_t *cent@<r8>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>)"
0x1400F39A0,dwLogOnHSM_base::HSM_StateFunction_st_dw_lobby_connect_start,,0x141B03F50,medium,2.247,1.147,3 shared rare constants; struct_sim=0.70,"__int64 __fastcall(dwLogOnHSM_base *this, dwLogOnHSM_base::eHSMEvents event)"
0x1400F58D0,DensityAnomaly,,0x140B82580,medium,2.226,2.226,2 shared rare constants; struct_sim=0.55,"long double __usercall@<xmm0>(int *arr@<rcx>, int size@<edx>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>)"
0x140EB9860,bfx::ObstacleHandle::GetObstacleDat,,0x142A23D80,medium,2.221,0.527,2 shared rare constants; struct_sim=0.95,"bfx::ObstacleDat *__fastcall(bfx::ObstacleHandle *this, bfx::ObstacleDat *result)"
0x1400B1610,Umbra::KDTree::LUTrank,,0x1429961E0,medium,2.22,0.362,3 shared rare constants; struct_sim=0.68,"__int64 __fastcall(Umbra::KDTree *this, int e_idx)"
0x1411EE600,bfx::VLinkConnectionData::Array::expand_cap,,0x142A8DFF0,medium,2.209,0.438,2 shared rare constants; struct_sim=0.94,"void __fastcall(bfx::Array<bfx::LinkConnectionData> *this, int size)"
0x1413A5220,DB_LoadHashLookupData,,0x14049AA80,medium,2.207,0.287,2 shared rare constants; struct_sim=0.94,void __fastcall(const char *zoneName)
0x14120F970,__rijndael_ecb_decrypt,,0x14379F270,medium,2.207,0.469,2 shared rare constants; struct_sim=0.94,"__int64 __fastcall(const char *ct, char *pt, Symmetric_key *skey)"
0x140C1A650,lj_alloc_free,,0x14380BF60,medium,2.202,0.287,3 shared rare constants; struct_sim=0.67,"void *__fastcall(void *msp, void *ptr)"
0x1410ED310,hknpBodyQuality::initialize,,0x142FC2360,medium,2.199,0.585,2 shared rare constants; struct_sim=0.93,void __fastcall(hknpBodyQuality *this)
0x140ADDED0,AICommonInterface::UpdateThreat_Internal,,0x1411E79C0,medium,2.199,0.534,3 shared rare constants; struct_sim=0.67,"void __usercall(AICommonInterface *this@<rcx>, signed __int64@<rax>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>)"
0x1404F69A0,xbox::services::contextual_search::Vcontextual_search_broadcast::?0?$vector,,0x14337F060,medium,2.192,0.405,2 shared rare constants; struct_sim=0.93,"void __fastcall(std::vector<xbox::services::contextual_search::contextual_search_broadcast> *this, const std::vector<xbox::services::contextual_search::contextual_search_broadcast> *_Right)"
0x1411005C0,?0hclEventsViewer,,0x142D43B40,medium,2.185,0.693,3 shared rare constants; struct_sim=0.66,"void __fastcall(hclEventsViewer *this, const hkArrayView<hkProcessContext *> *contexts)"
0x141339250,_anonymous_namespace_::_bevel,,0x1438F4120,medium,2.18,0.976,2 shared rare constants; struct_sim=0.52,"__int64 __usercall@<rax>(hkgpConvexHull *hull@<rcx>, hkgpConvexHullImpl *data@<rdx>, const hkArrayBase<hkVector4f> *originalVertices@<r8>, const hkArrayBase<hkVector4f> *expandedPlanes@<r9>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, const hkVector4f *com, const hkSimdFloat32 *offset, hkArray<hkVector4f,hkContainerTempAllocator> *expandedVerticesInOut)"
0x140C21A90,Bot_EnemyPreferMelee,,0x1415EB2B0,medium,2.177,0.97,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.65,__int64 __fastcall(const bot_data_t *botData)
0x1400A5DD0,xbox::services::contextual_search::Vcontextual_config_result_stat::?0?$vector,,0x14337EEB0,medium,2.174,0.344,2 shared rare constants; struct_sim=0.92,"void __fastcall(std::vector<xbox::services::contextual_search::contextual_config_result_stat> *this, const std::vector<xbox::services::contextual_search::contextual_config_result_stat> *_Right)"
0x140E904C0,Umbra::?4Query,,0x142925D20,medium,2.173,0.334,2 shared rare constants; struct_sim=0.92,"Umbra::Query *__fastcall(Umbra::Query *this, const Umbra::Query *rhs)"
0x140EF6780,bfx::CalculateInverseWedges,,0x142ACAFD0,medium,2.17,0.495,2 shared rare constants; struct_sim=0.91,"void __usercall(const bfx::Array<bfx::RVOWedge> *blockedWedges@<rcx>, bfx::Array<bfx::NavWedgeImpl> *freeWedges@<rdx>, __int128 _XMM6@<xmm6>)"
0x140EE3760,bfx::XGraphImpl::ProcessXGraphForAreaStage3,,0x142A99F10,medium,2.168,0.436,2 shared rare constants; struct_sim=0.91,"void __fastcall(bfx::XGraphImpl *this, bfx::Area *pArea)"
0x140C2C770,Bot_StopPursuingEnemy,,0x14160B930,medium,2.163,0.914,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.64,void __fastcall(bot_data_t *botData)
0x140414100,G_InitFileSystemRandomSeed,,0x140D00870,medium,2.162,0.513,2 shared rare constants; struct_sim=0.91,__int64 __fastcall()
0x140AA76A0,Glass_DrawBorderSegment,,0x141FFEAD0,medium,2.162,2.162,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.64,"void __usercall(FxGlassDrawState *drawState@<rcx>, unsigned int i0@<edx>, unsigned int i1@<r8d>, unsigned int i2@<r9d>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, unsigned int i3, bool usedLastEdge)"
0x140EED090,bfx::VVolumePathSegmentImpl::Array::expand_cap,,0x142AAE610,medium,2.153,0.279,2 shared rare constants; struct_sim=0.90,"void __fastcall(bfx::Array<bfx::VolumePathSegmentImpl> *this, int size)"
0x141099490,?0hknpInplaceTriangleShape,,0x142EBED70,medium,2.14,0.264,3 shared rare constants; struct_sim=0.63,"void __fastcall(hknpInplaceTriangleShape *this, bool dummy)"
0x1411EEB00,Callstack_ResolveSymbolsInternal,,0x140BFD590,medium,2.137,2.137,2 shared rare constants; struct_sim=0.89,void()
0x140F0CF50,hkOArchive::writeArrayGeneric,,0x1438CF220,medium,2.131,0.26,2 shared rare constants; struct_sim=0.89,"void __fastcall(hkOArchive *this, const void *ptr, int elemSize, int arraySize)"
0x140441170,Scr_CreateNavLink,,0x140D6F850,medium,2.13,0.471,2 shared rare constants; struct_sim=0.89,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM6@<xmm6>)"
0x140C93D50,SND_PickRandomAliasIndex,,0x1427300D0,medium,2.125,0.674,2 shared rare constants; struct_sim=0.88,"__int64 __usercall@<rax>(const SndAlias **aliasArray@<rcx>, int numAliases@<edx>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>)"
0x140DBE490,LiveAntiCheat_FeatureBanEvent,,0x1419C0840,medium,2.125,2.125,2 shared rare constants; struct_sim=0.88,"void __fastcall(const int controllerIndex, const bdFeatureBanInfo *ban)"
0x1405E8050,?0AINavigator,,0x140FB37A0,medium,2.117,1.063,2 shared rare constants; struct_sim=0.88,"void __fastcall(AINavigator *this, gentity_s *pEnt, AINavLayer layer)"
0x140103E70,xbox::services::game_server_platform::Vgame_server_image_set::?0?$vector,,0x1433F5470,medium,2.117,0.375,2 shared rare constants; struct_sim=0.88,"void __fastcall(std::vector<xbox::services::game_server_platform::game_server_image_set> *this, const std::vector<xbox::services::game_server_platform::game_server_image_set> *_Right)"
0x1404B6A40,lj_str_resize,,0x143803C20,medium,2.116,0.44,2 shared rare constants; struct_sim=0.88,"void __fastcall(lua_State *L, unsigned int newmask)"
0x141175BEB,FT_Set_Renderer,,0x1430A75D0,medium,2.11,0.61,2 shared rare constants; struct_sim=0.87,"__int64 __fastcall(FT_LibraryRec_ *library, FT_RendererRec_ *renderer, unsigned int num_params, FT_Parameter_ *parameters)"
0x140BE4370,xbox::services::game_server_platform::PEAVgame_server_image_set::_Assign_range,,0x1432DC310,medium,2.103,0.404,2 shared rare constants; struct_sim=0.87,"void __fastcall(std::vector<xbox::services::game_server_platform::game_server_image_set> *this, xbox::services::game_server_platform::game_server_image_set *_First, xbox::services::game_server_platform::game_server_image_set *_Last, std::forward_iterator_tag __formal)"
0x1406FB2B0,bfx::SearchToMultipleGoalsAsync,,0x142A245F0,medium,2.102,0.325,2 shared rare constants; struct_sim=0.87,"bfx::MultiPathRCPtr *__fastcall(bfx::MultiPathRCPtr *result, const bfx::AreaHandle *startArea, const bfx::Vector3 *startPos, const bfx::PathSpec *pathSpec, const bfx::MultiPathSpec *multiPathSpec, const bfx::MultiPathGoal *pGoalArray, int numGoals)"
0x1410E0150,hknpHybridBroadPhase::queryAabb,,0x142F09740,medium,2.098,0.343,3 shared rare constants; struct_sim=0.60,"void __usercall(hknpHybridBroadPhase *this@<rcx>, const hknpBroadPhase::AabbQuery *query@<rdx>, hkArray<hknpBodyId,hkContainerHeapAllocator> *hits@<r8>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x140C2D900,Bot_UpdateAwareOfEnemy,,0x14160F090,medium,2.095,0.503,3 shared rare constants; struct_sim=0.60,"void __usercall(bot_data_t *botData@<rcx>, __int128 *__struct_ptr _XMM6@<xmm6>)"
0x140EF60C0,bfx::NavigatorImpl::CalculateCollisionFreeWedges,,0x142ACA840,medium,2.09,0.44,2 shared rare constants; struct_sim=0.86,"void __usercall(bfx::NavigatorImpl *this@<rcx>, __int128 speed@<xmm1>, const bfx::Vec3 *dirOfZeroAngle@<r8>, const bfx::Vec3 *vUp@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, bfx::Array<bfx::NavWedgeImpl> *freeWedges, bool ignoreGoalCampers)"
0x14108CDF0,hknpCompoundShape::removeInstances,,0x142E85670,medium,2.082,0.324,2 shared rare constants; struct_sim=0.85,"void __fastcall(hknpCompoundShape *this, const hkHandle<unsigned short,65535,hknpShapeInstanceIdDiscriminant> *instanceIds, int numInstanceIds)"
0x14048BDD0,ParticleModuleInitLightSpot::Init,,0x1427C3320,medium,2.081,0.266,2 shared rare constants; struct_sim=0.85,void __fastcall(ParticleModule *pModuleBase)
0x140EE15D0,bfx::XGraphImpl::AddStartingNodes,,0x142A95A20,medium,2.081,1.199,2 shared rare constants; struct_sim=0.85,"void __usercall(bfx::XGraphImpl *this@<rcx>, const bfx::Vec3 *startPos@<rdx>, bfx::Area *pStartArea@<r8>, const bfx::Vec3 *goalPos@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, float goalPenaltyMult, const bfx::PathSpec *pathSpec, bfx::BinaryHeap<bfx::XNode *,unsigned int> *openList, bfx::Array<bfx::XNode *> *startingNodesWhichAreAlsoGoalNodes)"
0x1408E4150,CG_SndPingAutoSim,,0x141DE2B10,medium,2.081,2.081,2 shared rare constants; struct_sim=0.45,"void __usercall(LocalClientNum_t localClientNum@<ecx>, centity_t *cent@<rdx>, Weapon *weapon@<r8>, const scr_string_t tagName@<r9d>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, bool isPlayerView, bool isAlternate, bool isPlayerHeli, bool isDualWield, bool useLastFireSound, bool isAlternatingFire, PlayerHandIndex hand, bool fireContinuously, const GameModeFlagContainer<enum PMoveFlagsCommon,enum PMoveFlagsSP,enum PMoveFlagsMP,64> *pm_flags)"
0x140414680,BgDynamicLimits::UpdateDynamicValues,,0x1400412C7,medium,2.081,2.081,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.59,void(void)
0x1413E0720,hknpConstraintAtomSolver::exportImpl,,0x1439EC110,medium,2.066,2.066,2 shared rare constants; struct_sim=0.84,"void __usercall(const hknpSimulationThreadContext *tl@<rcx>, const hknpSolverInfo *npInfo@<rdx>, const hknpCsAtomJacRange *jacobians@<r8>, const hknpSolverSumVelocity *solverSumVelAStream@<r9>, __int128 _XMM2@<xmm2>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, hknpSolverVelocity *solverVelAStream, const hknpSolverSumVelocity *solverSumVelBStream, hknpSolverVelocity *solverVelBStream)"
0x141418720,_anonymous_namespace_::hkMonitorStreamAnalyzer_returnInvalidTree,,0x142BA3B70,medium,2.065,0.508,3 shared rare constants; struct_sim=0.58,"hkMonitorStreamAnalyzer::Tree *__fastcall(hkMonitorStreamAnalyzer::Tree *tree, const char cmd, const char *incompleteTimerName)"
0x140873BF0,CG_SnapshotMP_GetNextSnap_Internal,,0x141EFEA40,medium,2.063,0.826,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.58,const snapshot_t *__fastcall(const LocalClientNum_t localClientNum)
0x140AEC660,Scr_SpawnCoverNode,,0x141226640,medium,2.061,0.346,2 shared rare constants; struct_sim=0.84,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM6@<xmm6>)"
0x141089F60,?0hknpSimulationThreadContext,,0x142F74680,medium,2.052,0.331,2 shared rare constants; struct_sim=0.83,"void __usercall(hknpSimulationThreadContext *this@<rcx>, int index@<edx>, __int128 _XMM6@<xmm6>)"
0x1409C0140,Con_InitGameMsgChannels,,0x141A57170,medium,2.047,2.047,2 shared rare constants; struct_sim=0.83,void(void)
0x140C61A60,SV_SnapshotArchive_FindCachedFrameForDeltaWorldState,,0x1416A1170,medium,2.043,0.28,3 shared rare constants; struct_sim=0.56,bool __fastcall(const cachedSnapshotWorldState_t **outCachedSnapshotWorldState)
0x1406DD0E0,DB_UnloadFastfiles,,0x1411ACB80,medium,2.036,0.48,2 shared rare constants; struct_sim=0.82,"void __usercall(const DB_FastfileInfo *zoneInfo@<rcx>, unsigned int zoneCount@<edx>, unsigned int unloadFlags@<r8d>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>)"
0x140E2C3C0,R_CopyMaterialOverrideToPhysicalMaterialData,,0x140B0DE40,medium,2.03,0.825,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.55,"__int64 __fastcall(MaterialOverride *materialOverride, Material **outPhysicalMaterial, GfxViewMaterialRenderFeatures *renderFeatures)"
0x14132A770,bfx::NBody::MoveLastTwoEndpointsToSpecifiedLocationsWithoutUpdatingOverlaps,,0x1438CBD90,medium,2.029,0.542,2 shared rare constants; struct_sim=0.82,"void __fastcall(bfx::NBody *this, int axis, int boxMinIndex, int boxMaxIndex)"
0x140D2A560,ParticleSystem::InitBolting,,0x142811140,medium,2.028,0.414,3 shared rare constants; struct_sim=0.55,"void __usercall(ParticleSystem *this@<rcx>, unsigned int dobjHandle@<edx>, unsigned int boneIndex@<r8d>, const orientation_t *boltOffset@<r9>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, scr_string_t boneName, unsigned int archiveState)"
0x14132D7C0,?5hkIstream,,0x1438CDE80,medium,2.026,0.282,2 shared rare constants; struct_sim=0.82,"hkIstream *__fastcall(hkIstream *this, hkStringBuf *str)"
0x14121E250,ntl::nxheap::allocate,,0x1437BF310,medium,2.025,0.343,3 shared rare constants; struct_sim=0.55,"__int64 __fastcall(ntl::nxheap *this, unsigned __int64 size, unsigned __int64 alignment, bool assert_on_fail)"
0x14133A000,_anonymous_namespace_::_clampVertexDisplacement,,0x1438F5120,medium,2.025,2.025,2 shared rare constants; struct_sim=0.42,"void __usercall(const hkgpConvexHull *hull@<rcx>, const hkSimdFloat32 *originalOffset@<rdx>, const hkSimdFloat32 *featurePreservationFactor@<r8>, hkSimdFloat32 *scaledOffsetInOut@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, __int128 *__struct_ptr _XMM14@<xmm14>, __int128 *__struct_ptr _XMM15@<xmm15>)"
0x140BC11A0,MSG_ReadDeltaEntityStruct,,0x141428440,medium,2.024,0.791,2 shared rare constants; struct_sim=0.82,"__int64 __usercall@<rax>(msg_t *msg@<rcx>, const int time@<edx>, const void *from@<r8>, void *to@<r9>, __int128 *@<xmm6>, __int128 *@<xmm7>, unsigned int number, const bool archived, const bool readEntityLoDBit, NetFieldLoD *const outLoD)"
0x1412AFA80,HavokPhysics_DrawDebugBadColLods,,0x141B28560,medium,2.024,0.291,2 shared rare constants; struct_sim=0.82,"void __usercall(const ScreenPlacement *scrPlace@<rcx>, float *x@<rdx>, float *y@<r8>, __int128 tabWidth@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, float charHeight)"
0x14121E580,ntl::nxheap::free_block,,0x1437C0920,medium,2.009,0.636,3 shared rare constants; struct_sim=0.54,"void __fastcall(ntl::nxheap *this, ntl::nxheap_block_header *p_free_block)"
0x140AE2A00,Bot_HasLOSToHighAerialEnemy,,0x1415F7B90,medium,2.005,0.776,caller set overlaps: 2/3 mapped callers (jaccard 0.67); struct_sim=0.54,"__int64 __fastcall(const bot_data_t *botData, const gentity_s *enemy)"
0x141410CE0,finalize,,0x1438A3EA0,medium,2.004,0.766,2 shared rare constants; struct_sim=0.80,int __fastcall(lua_State *L)
0x1405532D0,FX_OnKillcamTransition,,0x14200F970,medium,2.003,0.3,2 shared rare constants; struct_sim=0.80,void __fastcall(FxMarksSystem *marksSystem)
0x140B6DA00,StreamDefrag::ReserveHandle,,0x1417797A0,medium,1.998,0.283,2 shared rare constants; struct_sim=0.80,"streamer_handle_t __fastcall(StreamDefrag *this, StreamDefragAllocNode **type, int assetIndex, unsigned int)"
0x1408CACA0,PEAUConeTargetHitInfo::introsort_loop,,0x1411F2940,medium,1.997,0.515,2 shared rare constants; struct_sim=0.80,"void __fastcall(ConeTargetHitInfo *const *r_iBegin, ConeTargetHitInfo *iEnd, unsigned __int64 depthLimit, ntl::less<ConeTargetHitInfo,ConeTargetHitInfo> predicate)"
0x140C1FF40,Bot_CombatStateCornerCombat,,0x1415E1120,medium,1.995,0.602,2 shared rare constants; struct_sim=0.80,"__int64 __usercall@<rax>(bot_data_t *botData@<rcx>, usercmd_s *cmd@<rdx>, __int128 *__struct_ptr _XMM0@<xmm0>)"
0x140BB9B30,VerifyNetFields,,0x141431AF0,medium,1.985,0.398,2 shared rare constants; struct_sim=0.79,"void __fastcall(const NetFieldList *const netFieldList, const netFieldTypes_t fieldType)"
0x1402B2B20,ParticleManager::EnableAllSystemsOnDObj,,0x1427B0C80,medium,1.981,0.309,2 shared rare constants; struct_sim=0.79,"void __fastcall(ParticleManager *this, unsigned int dobjHandle, bool bEnable)"
0x140D8DD20,Ragdoll_PenetrationQuery,,0x141990CD0,medium,1.979,0.252,2 shared rare constants; struct_sim=0.79,"_BOOL8 __usercall@<rax>(Ragdoll *ragdoll@<rcx>, const vec3_t *location@<rdx>, vec3_t *outHitPos@<r8>, vec3_t *outHitNormal@<r9>, __int128 *__struct_ptr _XMM2@<xmm2>, __int128 *__struct_ptr _XMM6@<xmm6>, HavokPhysics_IgnoreBodies *ignoreBodies)"
0x1400573D0,CL_TransientsMP_ProcessTransientFileList,,0x141ABCF20,medium,1.978,0.354,2 shared rare constants; struct_sim=0.79,"void __fastcall(TransientFile **files, const unsigned int *const priorities, unsigned int fileCount, TransientMPZoneState fileState, DB_FastfileInfo *outZoneInfo)"
0x140479D40,AIScriptedInterface::Turret_Start,,0x140DD7E40,medium,1.977,0.378,3 shared rare constants; struct_sim=0.52,"char __fastcall(AIScriptedInterface *this, ai_state_t ePrevState)"
0x1412F8FD8,hkFloatParseUtil::getFloatType,,0x142C14880,medium,1.968,0.399,2 shared rare constants; struct_sim=0.78,__int64 __usercall@<rax>(__int128 f@<xmm0>)
0x140C93220,SND_InitEntityParamInfo,,0x14272C8E0,medium,1.967,0.422,3 shared rare constants; struct_sim=0.51,__int64()
0x14041ED90,Callstack_CachedLookup_SymbolCallback,,0x1403B80E0,medium,1.963,0.267,2 shared rare constants; struct_sim=0.78,"void __fastcall(const unsigned __int64 address, const char *p_funcName)"
0x140557000,LPC_inverse_pred_gain_QA_c,,0x143536370,medium,1.96,0.747,2 shared rare constants; struct_sim=0.77,"__int64 __fastcall(int *A_QA, const int order)"
0x1405F99C0,R_Umbra_CullDObjEntities,,0x1421E3DE0,medium,1.952,0.283,2 shared rare constants; struct_sim=0.77,"void __fastcall(LocalClientNum_t localClientNum, unsigned int viewInfoIndex, unsigned int sceneViewType)"
0x140EA7F20,bfx::ResourceManager::AddResourceImage,,0x1429D6600,medium,1.949,0.289,2 shared rare constants; struct_sim=0.77,"bfx::ResourceImpl *__fastcall(bfx::ResourceManager *this, bfx::Space *pSpace, char *pBinaryImage, const bfx::ResourceOffset *offset)"
